,Gini
TP-P0_rpn-3,0.00969395185885005
TP-P2_mvk-1,0.009687255971541686
TP-ABa_lrr-1,0.009678902093277096
alpha-diff2_F11G11.5,0.009677113695128402
TP-P1_rsp-5,0.009654558902556102
alpha-ABa_C16C2.4,0.00964047407249613
TP-P2_sdhb-1,0.009635958019129809
TP-AB_hil-2,0.009630029314120225
TP-AB_prmt-9,0.009593983487603397
TP-ABa_R06C1.4,0.009584290339290338
alpha-diff_try-1,0.009581733081733082
TP-AB_D2005.4,0.009575766256535488
TP-P2_srgp-1,0.009569610342000047
TP-ABa_skr-1,0.009539335294335293
alpha-diff_tbg-1,0.009524932104932105
alpha-diff2_ztf-18,0.009511545861545862
TP-P1_ubql-1,0.009508146113146113
TP-P2_T24H7.2,0.009496057646057645
alpha-P1_rnp-1,0.00949455905833734
TP-P1_gut-2,0.009457348370583665
TP-ABa_F09G2.8,0.009443157006392299
alpha-diff_nra-1,0.009442392329892331
TP-ABa_aka-1,0.009435002928468838
TP-ABa_pdi-2,0.009433406292781292
TP-ABa_rpb-7,0.009431547276253158
alpha-diff_F30F8.1,0.009426402189740297
alpha-diff_eef-1G,0.009424878859015766
TP-ABa_ceh-38,0.009417237276612277
alpha-AB_try-1,0.009412202388619503
TP-P0_F01G4.6,0.00935896596323067
alpha-P1_rap-1,0.009358491512572394
alpha-P2_paa-1,0.009280406195112077
TP-ABa_C42C1.8,0.00927285949344773
alpha-ABa_skr-17,0.009264573169335075
TP-AB_rnp-6,0.009260421699512609
alpha-diff_clec-88,0.009255924485826445
alpha-diff_rmd-1,0.009242850692218214
alpha-P1_fib-1,0.009242190656565657
TP-ABa_snap-1,0.009229640328106236
TP-P2_rsp-6,0.009198760306226371
TP-ABa_enol-1,0.00918351724528195
TP-ABa_toc-1,0.009182974432974434
alpha-P2_rap-1,0.009180071317571318
alpha-diff_xpo-1,0.009166083716367807
alpha-diff_crn-1,0.009161253561253562
alpha-AB_syp-2,0.009133996003996005
TP-P1_rap-1,0.009130032467532467
TP-AB_F54D5.5,0.009126590543694618
TP-P0_K10D2.5,0.00911488425925926
alpha-ABa_mek-1,0.009109321868846755
TP-AB_cogc-6,0.009100772005772008
TP-ABa_Y37E3.1,0.009097593605765399
alpha-P1_M110.3,0.009095512820512821
alpha-ABa_uba-1,0.009091428016428016
alpha-P2_F11G11.5,0.009084382654382654
TP-AB_mom-2,0.009075836331909207
TP-P1_picc-1,0.009072429363099611
alpha-AB_mogs-1,0.009048470418470417
alpha-diff2_Y54G11A.3,0.009042336034063975
alpha-diff_lsm-5,0.009037875457875459
alpha-P1_mtx-1,0.009037042199738877
TP-ABa_ima-2,0.00902999518999519
TP-ABa_rsp-2,0.009025071552379246
alpha-ABa_adr-2,0.009021926106301106
TP-P0_golg-2,0.009021853632478634
TP-P2_nmy-2,0.009011608391608392
alpha-P1_msh-2,0.009011447710427974
alpha-diff_prx-14,0.008990454360454361
TP-AB_sws-1,0.008988526982276984
TP-P2_sel-9,0.008988080152171061
TP-AB_acaa-2,0.00898265502174593
alpha-P1_snr-2,0.008980937993630301
TP-P2_nol-56,0.008958761238761239
alpha-diff_bud-13,0.008950877390583274
TP-ABa_ril-1,0.008929067990832698
alpha-P2_pdi-1,0.008923895328657233
TP-P1_hoe-1,0.00892381729789818
TP-P0_nse-4,0.008918439991381168
TP-ABa_C18E9.2,0.008915497812372813
alpha-AB_nurf-1,0.008905513695182811
alpha-AB_cbd-1,0.008873991059321941
TP-P2_eef-1G,0.008857478985660803
TP-AB_era-1,0.008845132275132275
TP-AB_B0495.9,0.008830764107687185
TP-P0_nex-1,0.00882444271006771
alpha-P2_rpn-2,0.008818278943278943
alpha-P2_fbxc-50,0.008801878561253562
TP-P1_rpn-11,0.008777497048406139
alpha-AB_cey-3,0.008765674325674325
alpha-AB_C25H3.9,0.008762240537240538
alpha-P2_F41G3.6,0.008753431953147863
TP-AB_fubl-4,0.008751648906648906
TP-ABa_pck-2,0.008713501397592307
TP-ABa_ubc-7,0.008711554599246907
TP-AB_ZC434.8,0.008707847222222223
alpha-diff_msh-2,0.008705993635993635
alpha-diff_spd-5,0.008705725320431203
alpha-diff_tba-2,0.008702616990852285
alpha-P1_tag-353,0.008701734376734375
TP-ABa_ife-1,0.008694313899608017
alpha-P2_xbp-1,0.008675391645391646
alpha-P2_daf-15,0.008674178969178969
TP-P2_hrpk-1,0.008670502645502646
alpha-P1_B0001.7,0.00866678744025335
TP-AB_mdt-4,0.00864946097883598
alpha-P2_T04D3.5,0.008641234897999605
TP-P1_prp-40,0.008636745375836285
alpha-P1_ubq-1,0.008629207829207829
alpha-diff2_prmt-9,0.00862704222457616
TP-AB_F55H2.7,0.008599485699485699
alpha-diff_tbc-3,0.008582524331605215
alpha-diff2_lin-45,0.008558285668579786
alpha-ABa_pid-3,0.00851897476162182
TP-P0_T04D3.5,0.008503515003515004
alpha-diff_dcr-1,0.008503125
TP-P0_cox-6A,0.008493409368409368
alpha-P2_B0393.6,0.008489738631466574
alpha-AB_jhdm-1,0.008475918203528499
alpha-diff2_fbxc-50,0.00847267604190681
TP-ABa_W04D2.4,0.00847186759109836
alpha-ABa_F37B12.3,0.008447286047286048
TP-AB_cfim-1,0.008436801982188886
TP-AB_cey-4,0.008435255897948208
alpha-P1_dut-1,0.008395803171187786
alpha-diff_spe-48,0.008395523808979692
TP-P2_T04D3.5,0.00838158878158878
alpha-diff_C27F2.9,0.008370954023352214
alpha-diff_pccb-1,0.008365196078431373
TP-P1_crml-1,0.008364330484330483
alpha-diff_top-1,0.00835263813936608
TP-ABa_tag-153,0.008320051578323637
TP-P2_isw-1,0.008307968604108311
TP-AB_bud-13,0.00830788435668115
TP-AB_act-2,0.008300135485429603
alpha-P1_dars-1,0.00829886883949384
alpha-diff_pdi-1,0.008291595441595441
alpha-P2_T04A8.8,0.008287625772919891
alpha-P2_mtx-1,0.008286753630984401
TP-P0_sna-3,0.008256661856661856
alpha-P1_fntb-1,0.008244406519406519
alpha-P1_sap-49,0.008240867905728045
alpha-diff2_eif-2A,0.008232040501462291
alpha-diff2_gst-7,0.008220264968166753
alpha-ABa_B0261.7,0.008215355477855478
alpha-diff_pcn-1,0.008200772375772377
TP-AB_eef-1G,0.008196520969498912
alpha-ABa_his-67,0.008196303696303696
alpha-diff2_usp-4,0.008177490320137381
alpha-diff_npp-18,0.008172786037491919
alpha-diff_hint-1,0.008171805566190593
TP-P2_pas-6,0.008158678821178822
TP-P0_F48A11.4,0.008144333412799323
alpha-diff_bet-1,0.008143223459233075
alpha-AB_ulp-2,0.008139780219780221
alpha-P2_rnp-6,0.008121312830687831
alpha-diff_pas-3,0.008119037074037074
TP-AB_szy-5,0.008115994111469224
alpha-diff_Y5F2A.4,0.008111747867517099
TP-P2_tag-153,0.008108210747585748
alpha-diff2_akt-1,0.008105914956883694
alpha-P1_prp-17,0.008095406125737009
alpha-AB_cey-4,0.008080421314796315
TP-ABa_nduo-1,0.008077426982188886
TP-ABa_polk-1,0.008063207163207164
TP-ABa_ret-1,0.008057559570059571
TP-P2_F56C9.10,0.008041778711484593
TP-P1_ent-6,0.008039930555555555
alpha-ABa_syp-6,0.00803731788824549
TP-P2_mip-2,0.00803345657143297
alpha-P2_tbg-1,0.008033315239310715
TP-P2_fath-1,0.0080235884912808
TP-P1_akt-1,0.008023178509943215
alpha-P2_F22E5.17,0.007998492132867133
TP-ABa_uba-1,0.007963024013024013
alpha-diff_acs-19,0.007948220853220854
alpha-ABa_ddx-17,0.007947705072705072
TP-AB_apb-3,0.007947152847152849
TP-AB_C18E9.2,0.007945229334935217
TP-AB_lmp-1,0.007941381127290219
alpha-P2_ani-2,0.007924403998778999
alpha-diff2_F37A4.2,0.007921904660995571
alpha-P1_mrg-1,0.007887602466977466
alpha-diff2_fat-1,0.007885501165501164
alpha-P2_mel-32,0.007875190962883272
TP-P0_F09G2.8,0.007872795722795723
TP-AB_imp-1,0.007867354497354498
alpha-diff_fust-1,0.007860595029970028
TP-P0_crt-1,0.00785485462250168
TP-P2_mek-1,0.007846599061589035
TP-ABa_rmd-1,0.007843925518925519
TP-P2_fbxc-50,0.00784214553123644
TP-P1_dss-1,0.007841691641691642
TP-ABa_dsbn-1,0.007833570772661683
TP-P0_pas-3,0.007831647829294887
TP-P0_jhdm-1,0.007826236588988213
alpha-P1_frg-1,0.007819413869013228
alpha-P1_emb-27,0.007812922747446558
TP-ABa_lsy-27,0.007805375180375181
TP-ABa_dnj-23,0.007795097843333137
TP-P2_fubl-4,0.00779063159063159
TP-P2_syf-3,0.007784222052457348
alpha-diff_mys-1,0.007770985908678216
TP-P1_cyn-5,0.007763210747585747
TP-P2_let-70,0.007755733895733897
alpha-P1_C27F2.9,0.007751259365634366
TP-AB_pir-2,0.007739520147361056
TP-AB_T05F1.4,0.007734085243460243
TP-ABa_ztf-7,0.007731094069329363
alpha-diff2_C16A3.5,0.007715768375143375
alpha-ABa_flh-1,0.007701831501831502
alpha-diff_F18A1.7,0.007699189814814815
alpha-AB_dli-1,0.007689770299145299
alpha-P2_tag-307,0.0076783216783216784
alpha-ABa_C23F12.4,0.007652794312169312
TP-P2_pqn-87,0.007651462880068649
alpha-P1_lap-2,0.007641306471306471
TP-AB_Y18D10A.11,0.007640625
TP-P1_rbg-3,0.007621104385810269
TP-ABa_apc-10,0.0076180069930069936
alpha-P1_sftb-2,0.007608645983645985
alpha-AB_pdi-6,0.007605277177887473
alpha-P1_npp-24,0.007600059671453901
TP-ABa_his-72,0.007593813038813038
TP-ABa_immt-2,0.007579715035258022
TP-P1_cdc-25.1,0.007576119112996941
TP-P0_T24H7.2,0.007575950333349714
TP-ABa_rpt-3,0.007569665750915752
TP-P2_rpb-2,0.0075676195599272515
alpha-P2_vps-39,0.007564405395174625
TP-AB_C06H2.7,0.0075618268415887455
TP-ABa_cdc-25.3,0.007551933956695862
alpha-AB_ubc-7,0.0075501521128444205
alpha-ABa_frg-1,0.007547910052910053
TP-AB_cacn-1,0.007544290778665778
TP-ABa_dut-1,0.0075438455988455985
alpha-P1_ZK973.1,0.00752970514384205
alpha-P1_ZC434.8,0.007526603400684284
alpha-ABa_orc-5,0.007523049891285185
TP-P2_ubc-13,0.0075192775974025974
alpha-P2_C37A2.8,0.00751265835174926
alpha-P1_mbk-2,0.007507604166946728
TP-P1_F33D11.10,0.0074891265145111295
TP-P2_mtm-3,0.007476943218928865
alpha-P1_F44B9.8,0.007476427045177047
TP-AB_tpp-2,0.007462622997917116
TP-P1_cey-3,0.007459412047647343
TP-ABa_K03B4.2,0.007448589743589744
alpha-diff_hxk-1,0.007444649859943978
alpha-AB_Y22D7AL.10,0.007408906072141366
alpha-P1_kle-2,0.0073984274984275
alpha-ABa_npp-14,0.007395793650793651
alpha-diff2_chc-1,0.0073957042957042965
alpha-diff2_F10E9.3,0.0073755738705738715
alpha-diff_cey-3,0.0073620684870684865
TP-AB_lsm-5,0.007361919561919563
TP-P0_rpl-7A,0.007361111111111112
alpha-ABa_idh-1,0.007359049368140276
TP-P1_H04M03.3,0.007354110704110704
TP-ABa_R04F11.3,0.007339814814814815
alpha-diff2_rps-3,0.007337601287601287
alpha-diff2_cdc-25.3,0.007316732889251273
TP-P0_crn-1,0.00731150641025641
alpha-P1_tag-307,0.007297590811965811
alpha-P2_C06G3.8,0.0072911854349354335
TP-P2_vha-2,0.007286387672156903
alpha-ABa_otub-3,0.00728383597883598
TP-P0_fntb-1,0.007281205461205462
TP-ABa_pqn-51,0.00727651431901432
alpha-P2_mcm-2,0.0072745783316796216
TP-P0_mrg-1,0.0072609263653013656
TP-P0_san-1,0.007253046218487396
TP-P0_cyk-4,0.007216268106893107
alpha-ABa_prx-14,0.007207039141414142
TP-AB_C27H6.8,0.007193641505911244
TP-AB_F32D1.7,0.007190020085495199
alpha-ABa_rpt-3,0.007182364559460148
alpha-AB_pfd-3,0.00716952528952529
TP-ABa_rbpl-1,0.007168461538461538
alpha-diff_ztf-23,0.007137085137085136
alpha-P1_aka-1,0.007134532134532134
TP-AB_hil-4,0.0071300048100048094
TP-ABa_nduo-3,0.00712677738927739
alpha-diff_cmt-1,0.0071238095238095244
alpha-AB_prp-17,0.007123559746877055
alpha-ABa_bud-13,0.007097446442446443
TP-ABa_Y57G11C.9,0.007093105413105413
TP-P1_Y47G6A.25,0.007092367701742701
alpha-P2_kbrl-1,0.007088488733488733
alpha-diff_tyms-1,0.0070854878917378915
TP-P2_grp-1,0.007076688011063011
alpha-diff2_cey-4,0.007074115329115329
alpha-diff_msh-6,0.007071126814362109
alpha-ABa_pnk-1,0.0070696686755510295
TP-AB_F44E2.7,0.0070695156695156705
alpha-ABa_aka-1,0.007068429579679581
TP-ABa_dnj-5,0.007067166813306518
alpha-diff2_taf-8,0.00705905654174885
alpha-AB_vps-20,0.007056597476597476
TP-ABa_erp-44.1,0.007053656106942509
TP-P0_hrpu-1,0.007052271482602365
TP-ABa_ctc-2,0.0070504576145601775
TP-P0_sucl-2,0.007040133412339294
alpha-ABa_R12C12.6,0.00703943278943279
alpha-ABa_C49H3.3,0.0070358664252414245
TP-P2_F37C12.3,0.007031360796066677
alpha-P1_plin-1,0.007018164682539682
alpha-diff_cts-1,0.00701310517509787
TP-ABa_rrn-3.1,0.006997833038421273
alpha-diff2_K07H8.2,0.006979487962180271
TP-P0_rpn-5,0.006973682336182337
alpha-AB_flh-1,0.006967171115921116
TP-ABa_arf-5,0.006964973158154976
alpha-AB_thoc-5,0.006950793215499098
alpha-ABa_ribo-1,0.006949474414474415
alpha-P1_rif-1.1,0.006947694897694898
TP-ABa_rfc-4,0.0069412708503617596
alpha-AB_prp-8,0.006930979739215033
TP-P2_vps-20,0.006926045883940621
TP-P2_ZK632.4,0.006923265072345956
alpha-AB_nasp-2,0.006918295570693761
alpha-AB_fust-1,0.0069090807340807334
alpha-ABa_fib-1,0.006906038406038406
alpha-P1_let-355,0.006904332256063024
alpha-P2_tofu-1,0.006903762903762904
TP-P0_sftb-2,0.006882716727716727
alpha-diff_wdr-37,0.006879995120620121
TP-P1_tac-1,0.006875852202477047
TP-AB_ech-1.2,0.006866615791615792
alpha-diff_C56A3.4,0.006852626646857415
TP-P2_rsa-1,0.006839927712938093
TP-P0_ran-3,0.006835625
TP-AB_ptp-2,0.006821979871979872
TP-ABa_Y108G3AL.2,0.00682051282051282
TP-AB_smu-2,0.0068020133712441404
TP-ABa_ctr-9,0.006793380414520121
alpha-AB_adr-2,0.0067894938394938405
alpha-diff2_cdk-1,0.006787632275132275
alpha-AB_cee-1,0.006787461256692026
TP-AB_cyy-1,0.0067864203810895
TP-ABa_goa-1,0.0067773689184746876
TP-ABa_mdt-22,0.00674350975821564
alpha-diff2_rgs-9,0.006740178340178341
TP-P0_pbs-6,0.0067371828171828175
alpha-AB_dpt-1,0.006734951776618443
TP-P2_F12F6.1,0.0067332852332852335
TP-P1_tra-4,0.006729203088578089
TP-ABa_cdc-48.2,0.006729203088578088
TP-AB_spd-5,0.00672262838171929
alpha-diff_gut-2,0.006701650201650202
TP-ABa_spe-48,0.006700925925925926
TP-P0_F22E5.17,0.006698720238095238
TP-AB_npp-14,0.006697124611499611
TP-ABa_F58B3.4,0.00669106123043623
alpha-P2_exo-3,0.006684640522875818
alpha-ABa_lin-61,0.006681839826839827
TP-P1_lap-2,0.006680674531602133
alpha-P2_rsp-2,0.006680097680097679
alpha-P1_spd-2,0.006675513538748833
TP-AB_cpg-4,0.006668811580576287
alpha-diff2_eef-2,0.006663344226579521
alpha-ABa_bra-2,0.00665378609027519
alpha-diff_K04F10.3,0.0066524993679160345
TP-P1_spsb-2,0.006651868386243386
TP-ABa_F44E2.7,0.006649124927360221
alpha-ABa_pdi-2,0.006640746689208227
alpha-ABa_let-504,0.006632389165321858
alpha-diff_mob-4,0.006628758394383393
TP-AB_mex-3,0.0066283172042962135
alpha-AB_hcp-2,0.006613333333333333
alpha-diff_mcm-7,0.0066059847083744135
TP-P1_cebp-2,0.006603795115559821
TP-P1_vdac-1,0.006596234049175226
TP-ABa_cgp-1,0.006588244575936885
alpha-diff_Y57E12AL.6,0.006587270955165692
TP-ABa_csn-6,0.0065764804911863746
TP-AB_dut-1,0.006563966242091242
alpha-diff2_sgt-1,0.006562439611670381
TP-AB_swsn-6,0.006533182202412971
alpha-ABa_his-61,0.006525610038110038
alpha-diff_daf-15,0.006498834498834499
TP-P2_let-504,0.0064922784622784635
alpha-diff2_atp-4,0.006484705882352942
alpha-AB_rpt-4,0.0064797720797720795
TP-ABa_vha-2,0.0064797720797720795
alpha-P2_ZK616.5,0.006477478632478632
TP-ABa_ucr-1,0.006459030868121777
alpha-diff2_mog-5,0.006448108465608466
alpha-diff_Y57G11C.33,0.006447455322455322
alpha-ABa_ret-1,0.006444546262560968
alpha-diff2_mom-4,0.006440896358543419
alpha-diff_nduo-2,0.006431435231435231
TP-P1_ape-1,0.006425771627362536
alpha-P1_cey-2,0.006414632558098467
TP-P2_cpf-2,0.006403183937274846
alpha-diff_lid-1,0.006396149544899544
TP-P1_rsr-1,0.00639520652958153
alpha-AB_C56A3.4,0.00639520652958153
alpha-P1_snfc-5,0.006392972652347653
TP-P2_aipl-1,0.006390090961874179
alpha-AB_F10E9.3,0.006389474806239512
TP-ABa_hmp-2,0.006389183039183039
alpha-diff_daf-18,0.006382202909270216
alpha-AB_Y18D10A.11,0.0063806367243867245
alpha-P2_eif-1,0.006376154322009937
alpha-P2_cebp-2,0.006366154628846937
alpha-P1_D2030.8,0.006364106555837325
alpha-diff_exos-8,0.006357777777777778
TP-ABa_pabp-2,0.006355275974025975
TP-ABa_dvc-1,0.006350072646855864
alpha-diff2_pbs-4,0.006347265829293296
alpha-P2_egg-6,0.006337692982398864
TP-P1_sun-1,0.006327499400109695
TP-AB_gdi-1,0.006324491888582797
alpha-P1_usp-14,0.006320543803056058
TP-P2_F27D4.4,0.006309523687249977
alpha-P2_pas-6,0.006304754958360728
TP-P0_nduo-2,0.006293054580746889
TP-P0_otub-1,0.006271628959276018
alpha-AB_F36A2.7,0.006269386071444894
TP-P1_yop-1,0.006268065268065268
TP-P2_erd-2.1,0.006262172279706216
alpha-diff_W02D3.4,0.006237566665883975
TP-ABa_set-17,0.006233928571428572
alpha-ABa_smc-5,0.006229808131683131
alpha-P1_ape-1,0.006224497354497354
alpha-AB_lin-37,0.006224380641145347
alpha-diff_mog-5,0.006211870351870352
TP-P1_imb-3,0.006202357149023815
TP-AB_W02D3.4,0.006198389573389573
TP-P0_rps-8,0.0061958712814962815
TP-P0_F36A2.7,0.006191861471861472
TP-ABa_aipl-1,0.006190987800078708
alpha-P1_rpn-11,0.006182292605898376
TP-P1_mig-5,0.006179724197371257
alpha-AB_cec-10,0.006173964923964924
alpha-P1_F46F11.8,0.006169609733700642
alpha-AB_swsn-6,0.006162604062604063
alpha-P1_cogc-8,0.00615580031080031
TP-AB_pab-1,0.0061459074259074264
TP-P1_rpa-1,0.006139782319239333
alpha-diff2_eak-7,0.006131800491175491
alpha-ABa_dlc-1,0.006115981730687614
alpha-P1_ndc-80,0.006114882273475187
TP-ABa_pbs-6,0.006111182336182337
TP-ABa_C17E7.4,0.006101762820512821
alpha-P1_got-2.1,0.006090924010629892
alpha-diff2_hxk-1,0.006088110799875505
TP-P2_spe-48,0.006079067990832697
TP-P0_F45H10.2,0.006076455323522632
alpha-P1_gst-7,0.006070761729852639
TP-P1_cyb-1,0.006068958444877564
TP-P2_T16G12.13,0.006068760569495864
TP-P1_ztf-7,0.006068006480698789
alpha-diff_npp-14,0.006064876300170418
TP-ABa_zyg-11,0.0060569347093329
alpha-P2_ril-1,0.006050010893246187
TP-ABa_pas-4,0.00604852338502791
alpha-P2_emc-1,0.006041320730551501
alpha-diff_B0495.9,0.006017968390294593
alpha-AB_dnj-5,0.006015425061050062
alpha-diff_ahsa-1,0.006012169312169312
alpha-P1_H14A12.3,0.006
alpha-P1_leo-1,0.005995472675472676
TP-AB_cdk-5,0.00599473133484163
TP-ABa_mrg-1,0.005988639138639139
alpha-diff_spsb-2,0.005975577200577201
alpha-AB_ubr-4,0.005975494505494505
TP-P0_cyn-8,0.005967665692007797
TP-AB_ndk-1,0.005963693394024276
TP-AB_pas-4,0.005960184423419717
alpha-diff2_tmem-258,0.0059536381442631455
TP-P0_nap-1,0.005951753015255689
alpha-AB_F10E9.5,0.005948620823620824
TP-AB_F18A1.7,0.005947152847152848
TP-P1_kle-2,0.005943627450980392
alpha-diff_him-1,0.005942986259383318
TP-ABa_pat-3,0.0059312693005000704
alpha-AB_F45H10.2,0.00591037551513742
alpha-AB_cpg-4,0.005896355276117181
alpha-diff_K06H7.7,0.005893772893772894
TP-AB_exos-8,0.005893351648351648
alpha-P1_ahcy-1,0.005887308590102708
alpha-diff_pqn-70,0.005887025382025382
TP-P0_tars-1,0.005886113886113886
alpha-AB_gdi-1,0.005880238393434297
TP-ABa_leo-1,0.0058725626225626226
TP-P0_rpn-7,0.005866438746438747
alpha-diff_Y47H9C.8,0.005863735223110223
TP-ABa_K04C2.3,0.005854520479520479
alpha-P2_sao-1,0.005851120731120731
alpha-AB_trap-4,0.005848816114441115
TP-P1_cpi-2,0.0058421393421393426
TP-P2_nos-2,0.00584088319088319
alpha-ABa_prmt-9,0.005840407228099536
alpha-diff2_acdh-3,0.005817293447293447
TP-ABa_hil-4,0.005806298429620109
alpha-AB_pbs-6,0.0058025573078881905
alpha-P2_M02B1.3,0.005789362798270614
alpha-diff_dhhc-3,0.00578807511932512
TP-ABa_mcm-6,0.005787756132756133
TP-P2_ctf-4,0.005781800722425723
alpha-AB_mdt-26,0.005772451330346067
TP-ABa_H06I04.3,0.005771642659589089
alpha-AB_nol-56,0.005771113757243788
TP-ABa_sgt-1,0.005765272690272691
TP-P2_pbs-6,0.005758095179878396
alpha-AB_pas-4,0.0057459862577509645
alpha-AB_cyn-7,0.005738827838827839
TP-P0_rpn-13,0.005729322064624666
TP-AB_cey-1,0.005723244296188019
alpha-P1_F22E5.17,0.0057197483997484
TP-AB_ulp-2,0.005715148740148741
TP-ABa_F46F11.8,0.005707389346764347
alpha-P2_ape-1,0.0057061111111111115
alpha-P2_W06B4.1,0.0056996179746179754
TP-AB_mrp-7,0.0056985329485329484
alpha-AB_tads-1,0.005696486291486291
TP-P1_unc-69,0.005694252414252415
alpha-P2_rpb-2,0.00569006283068783
TP-P1_rmd-1,0.005687448662448663
TP-P1_mis-12,0.005685470085470086
alpha-diff_anat-1,0.005682212686303595
alpha-AB_B0035.3,0.005680555555555555
alpha-diff_mex-6,0.005676377468685161
TP-ABa_clec-87,0.005673662448662449
alpha-AB_eat-6,0.005671428571428572
TP-P0_let-721,0.005671428571428572
TP-ABa_F14D7.2,0.005670662670662671
TP-P2_his-68,0.005668386243386244
alpha-P2_hxk-1,0.005668278943278943
alpha-P1_mut-16,0.005663156843156843
alpha-P1_rrf-1,0.00565925925925926
TP-P2_cogc-6,0.005655397543632838
TP-P2_rnr-2,0.005646148683832508
alpha-P2_mom-2,0.005641094646094646
alpha-diff_rpn-10,0.005640625
alpha-P1_gsr-1,0.005638391122766122
alpha-diff_F14H3.6,0.005637251984126984
TP-AB_crn-1,0.00563525943963444
alpha-diff_iff-1,0.005632869395561704
TP-AB_arf-5,0.005631988011988011
alpha-diff_pos-1,0.005608388024013024
TP-P2_prp-40,0.005601863506863506
TP-P1_wdr-4,0.005601689976689976
alpha-AB_ztf-23,0.005593828557063851
TP-ABa_prp-17,0.0055933714433714435
TP-ABa_tag-307,0.00558864634611241
TP-AB_F14H3.6,0.005585775335775336
TP-ABa_srgp-1,0.005585485590247495
alpha-ABa_ptp-2,0.005584044080919082
TP-ABa_Y5F2A.4,0.005566415066415066
alpha-diff_cdc-5L,0.00555036845210642
TP-ABa_puf-11,0.005544700854700855
TP-ABa_B0464.9,0.0055415363068304245
TP-P0_T22D1.5,0.005535076035076035
TP-P2_lin-52,0.0055235593382652205
alpha-P1_T22D1.5,0.005523452038157921
TP-AB_eel-1,0.005507558019322725
TP-P1_F53F4.11,0.005493148148148148
alpha-ABa_lrr-1,0.005493126147842057
TP-ABa_T16G12.13,0.005492421551512461
alpha-P2_pfn-1,0.005469922207422208
alpha-diff_F40F8.11,0.005462431522725641
TP-P2_R05H5.3,0.005460810841094932
TP-ABa_ani-2,0.005458929158448389
alpha-P2_K02C4.3,0.005455546675546676
TP-P1_dhc-1,0.005453431013431013
TP-P2_Y18D10A.11,0.0054495088245088245
alpha-ABa_daz-1,0.00544752042828966
TP-ABa_let-721,0.0054474993440902526
TP-ABa_hsp-110,0.005444958014694857
TP-AB_B0035.3,0.005441104520479521
TP-AB_gld-4,0.0054389169164169165
TP-P0_T11G6.5,0.0054369352869352875
TP-AB_npp-8,0.005435811965811966
alpha-P2_lag-1,0.005433646418940537
TP-ABa_sin-3,0.005432595182595183
alpha-P2_rsr-1,0.005421957671957672
alpha-P1_ubql-1,0.005418556998556999
alpha-P1_prom-1,0.00541025641025641
alpha-AB_K08F9.4,0.005406331168831169
alpha-P2_C13F10.7,0.005405729085729086
TP-P2_abcf-2,0.005402597402597403
TP-AB_ran-1,0.005402597402597403
alpha-AB_wnk-1,0.005387537524204191
alpha-diff2_wago-1,0.005386666666666666
TP-P0_F12F6.7,0.005386666666666666
TP-P0_rnr-1,0.0053829524321832006
TP-P0_pos-1,0.005379833129833129
alpha-ABa_csn-2,0.005375573870573871
alpha-P1_C50F4.6,0.00536603678904717
alpha-diff2_Y57G11C.9,0.005363866525631231
alpha-diff2_his-61,0.005358096972471973
TP-ABa_nmy-2,0.005356498015873016
alpha-diff2_cmt-1,0.0053497502497502495
alpha-diff_mis-12,0.005348941798941798
alpha-P1_cdk-8,0.0053461902680652686
TP-AB_K05C4.7,0.005337580937580938
alpha-P2_nol-56,0.005329229427979428
alpha-diff2_C47E8.4,0.0053211805555555556
alpha-diff_rpn-11,0.005319712579087579
alpha-diff_M02B1.3,0.0053163066415907335
alpha-P2_cdc-42,0.005312053571428572
alpha-diff_mcm-6,0.005312053571428572
alpha-P1_K07H8.2,0.005308923483923484
alpha-P2_daf-18,0.005304839743589744
alpha-diff2_lap-1,0.005302118136493137
TP-P1_him-17,0.005298786062922967
TP-P0_pas-5,0.005294000933706816
TP-P1_inx-3,0.005290085803605189
alpha-ABa_F25H8.2,0.005284121556795354
TP-ABa_let-504,0.005279694264069264
